person_verse_id,reference_id,person_label_id,person_id,person_label,person_label_count,person_verse_sequence,person_verse_notes
GEN 24:51__Rebekah_1__Rebekah_1_1,GEN 24:51,Rebekah_1_1,Rebekah_1,Rebekah,1,1055,
GEN 24:51__G-d_1__G-d_1_3,GEN 24:51,G-d_1_3,G-d_1,LORD,1,1056,
GEN 24:52__Abram_1__Abram_1_2,GEN 24:52,Abram_1_2,Abram_1,Abraham,1,1057,
GEN 24:52__G-d_1__G-d_1_3,GEN 24:52,G-d_1_3,G-d_1,LORD,1,1058,
GEN 24:53__Rebekah_1__Rebekah_1_1,GEN 24:53,Rebekah_1_1,Rebekah_1,Rebekah,1,1059,
GEN 24:54__NA__NA,GEN 24:54,NA,NA,NA,,1060,
GEN 24:55__NA__NA,GEN 24:55,NA,NA,NA,,1061,
GEN 24:56__G-d_1__G-d_1_3,GEN 24:56,G-d_1_3,G-d_1,LORD,1,1062,
GEN 24:57__NA__NA,GEN 24:57,NA,NA,NA,,1063,
GEN 24:58__Rebekah_1__Rebekah_1_1,GEN 24:58,Rebekah_1_1,Rebekah_1,Rebekah,1,1064,
GEN 24:59__Rebekah_1__Rebekah_1_1,GEN 24:59,Rebekah_1_1,Rebekah_1,Rebekah,1,1065,
GEN 24:59__Abram_1__Abram_1_2,GEN 24:59,Abram_1_2,Abram_1,Abraham,1,1066,
GEN 24:60__Rebekah_1__Rebekah_1_1,GEN 24:60,Rebekah_1_1,Rebekah_1,Rebekah,1,1067,
GEN 24:61__Rebekah_1__Rebekah_1_1,GEN 24:61,Rebekah_1_1,Rebekah_1,Rebekah,2,1068,
GEN 24:62__Isaac_1__Isaac_1_1,GEN 24:62,Isaac_1_1,Isaac_1,Isaac,1,1069,
GEN 24:63__Isaac_1__Isaac_1_1,GEN 24:63,Isaac_1_1,Isaac_1,Isaac,1,1070,
GEN 24:64__Rebekah_1__Rebekah_1_1,GEN 24:64,Rebekah_1_1,Rebekah_1,Rebekah,1,1071,
GEN 24:65__NA__NA,GEN 24:65,NA,NA,NA,,1072,
GEN 24:66__Isaac_1__Isaac_1_1,GEN 24:66,Isaac_1_1,Isaac_1,Isaac,1,1073,
GEN 24:67__Isaac_1__Isaac_1_1,GEN 24:67,Isaac_1_1,Isaac_1,Isaac,2,1074,
GEN 24:67__Sarai_1__Sarai_1_2,GEN 24:67,Sarai_1_2,Sarai_1,Sarah,1,1075,
GEN 24:67__Rebekah_1__Rebekah_1_1,GEN 24:67,Rebekah_1_1,Rebekah_1,Rebekah,1,1076,
GEN 25:1__Abram_1__Abram_1_2,GEN 25:1,Abram_1_2,Abram_1,Abraham,1,1077,
GEN 25:1__Keturah_1__Keturah_1_1,GEN 25:1,Keturah_1_1,Keturah_1,Keturah,1,1078,
GEN 25:2__Zimran_1__Zimran_1_1,GEN 25:2,Zimran_1_1,Zimran_1,Zimran,1,1079,
GEN 25:2__Jokshan_1__Jokshan_1_1,GEN 25:2,Jokshan_1_1,Jokshan_1,Jokshan,1,1080,
GEN 25:2__Medan_1__Medan_1_1,GEN 25:2,Medan_1_1,Medan_1,Medan,1,1081,
GEN 25:2__Midian_1__Midian_1_1,GEN 25:2,Midian_1_1,Midian_1,Midian,1,1082,
GEN 25:2__Ishbak_1__Ishbak_1_1,GEN 25:2,Ishbak_1_1,Ishbak_1,Ishbak,1,1083,
GEN 25:2__Shuah_1__Shuah_1_1,GEN 25:2,Shuah_1_1,Shuah_1,Shuah,1,1084,
GEN 25:3__Jokshan_1__Jokshan_1_1,GEN 25:3,Jokshan_1_1,Jokshan_1,Jokshan,1,1085,
GEN 25:3__Sheba_3__Sheba_3_1,GEN 25:3,Sheba_3_1,Sheba_3,Sheba,1,1086,
GEN 25:3__Dedan_2__Dedan_2_1,GEN 25:3,Dedan_2_1,Dedan_2,Dedan,2,1087,
GEN 25:3__Asshur_2__Asshur_2_1,GEN 25:3,Asshur_2_1,Asshur_2,Asshur,1,1088,
GEN 25:3__Letush_1__Letush_1_1,GEN 25:3,Letush_1_1,Letush_1,Letush,1,1089,
GEN 25:3__Leum_1__Leum_1_1,GEN 25:3,Leum_1_1,Leum_1,Leum,1,1090,
GEN 25:4__Midian_1__Midian_1_1,GEN 25:4,Midian_1_1,Midian_1,Midian,1,1091,
GEN 25:4__Ephah_1__Ephah_1_1,GEN 25:4,Ephah_1_1,Ephah_1,Ephah,1,1092,
GEN 25:4__Epher_1__Epher_1_1,GEN 25:4,Epher_1_1,Epher_1,Epher,1,1093,
GEN 25:4__Hanoch_1__Hanoch_1_1,GEN 25:4,Hanoch_1_1,Hanoch_1,Hanoch,1,1094,
GEN 25:4__Abida_1__Abida_1_1,GEN 25:4,Abida_1_1,Abida_1,Abida,1,1095,
GEN 25:4__Eldaah_1__Eldaah_1_1,GEN 25:4,Eldaah_1_1,Eldaah_1,Eldaah,1,1096,
GEN 25:4__Keturah_1__Keturah_1_1,GEN 25:4,Keturah_1_1,Keturah_1,Keturah,1,1097,
GEN 25:5__Abram_1__Abram_1_2,GEN 25:5,Abram_1_2,Abram_1,Abraham,1,1098,
GEN 25:5__Isaac_1__Isaac_1_1,GEN 25:5,Isaac_1_1,Isaac_1,Isaac,1,1099,
GEN 25:6__Abram_1__Abram_1_2,GEN 25:6,Abram_1_2,Abram_1,Abraham,1,1100,
GEN 25:6__Isaac_1__Isaac_1_1,GEN 25:6,Isaac_1_1,Isaac_1,Isaac,1,1101,
GEN 25:7__Abram_1__Abram_1_2,GEN 25:7,Abram_1_2,Abram_1,Abraham,1,1102,
GEN 25:8__Abram_1__Abram_1_2,GEN 25:8,Abram_1_2,Abram_1,Abraham,1,1103,
GEN 25:9__Isaac_1__Isaac_1_1,GEN 25:9,Isaac_1_1,Isaac_1,Isaac,1,1104,
GEN 25:9__Ishmael_1__Ishmael_1_1,GEN 25:9,Ishmael_1_1,Ishmael_1,Ishmael,1,1105,
GEN 25:9__Ephron_1__Ephron_1_1,GEN 25:9,Ephron_1_1,Ephron_1,Ephron,1,1106,
GEN 25:9__Zohar_1__Zohar_1_1,GEN 25:9,Zohar_1_1,Zohar_1,Zohar,1,1107,
GEN 25:10__Abram_1__Abram_1_2,GEN 25:10,Abram_1_2,Abram_1,Abraham,2,1108,
GEN 25:10__Heth_1__Heth_1_1,GEN 25:10,Heth_1_1,Heth_1,Heth,1,1109,
GEN 25:10__Sarai_1__Sarai_1_2,GEN 25:10,Sarai_1_2,Sarai_1,Sarah,1,1110,
GEN 25:11__Abram_1__Abram_1_2,GEN 25:11,Abram_1_2,Abram_1,Abraham,2,1111,
GEN 25:11__G-d_1__G-d_1_1,GEN 25:11,G-d_1_1,G-d_1,G-d,1,1112,
GEN 25:11__Isaac_1__Isaac_1_1,GEN 25:11,Isaac_1_1,Isaac_1,Isaac,1,1113,
GEN 25:12__Ishmael_1__Ishmael_1_1,GEN 25:12,Ishmael_1_1,Ishmael_1,Ishmael,1,1114,
GEN 25:12__Abram_1__Abram_1_2,GEN 25:12,Abram_1_2,Abram_1,Abraham,2,1115,
GEN 25:12__Hagar_1__Hagar_1_1,GEN 25:12,Hagar_1_1,Hagar_1,Hagar,1,1116,
GEN 25:12__Sarai_1__Sarai_1_2,GEN 25:12,Sarai_1_2,Sarai_1,Sarah,1,1117,
GEN 25:13__Ishmael_1__Ishmael_1_1,GEN 25:13,Ishmael_1_1,Ishmael_1,Ishmael,2,1118,
GEN 25:13__Nebaioth_1__Nebaioth_1_1,GEN 25:13,Nebaioth_1_1,Nebaioth_1,Nebaioth,1,1119,
GEN 25:13__Kedar_1__Kedar_1_1,GEN 25:13,Kedar_1_1,Kedar_1,Kedar,1,1120,
GEN 25:13__Adbeel_1__Adbeel_1_1,GEN 25:13,Adbeel_1_1,Adbeel_1,Adbeel,1,1121,
GEN 25:13__Mibsam_1__Mibsam_1_1,GEN 25:13,Mibsam_1_1,Mibsam_1,Mibsam,1,1122,
GEN 25:14__Mishma_1__Mishma_1_1,GEN 25:14,Mishma_1_1,Mishma_1,Mishma,1,1123,
GEN 25:14__Dumah_1__Dumah_1_1,GEN 25:14,Dumah_1_1,Dumah_1,Dumah,1,1124,
GEN 25:14__Massa_1__Massa_1_1,GEN 25:14,Massa_1_1,Massa_1,Massa,1,1125,
GEN 25:15__Hadad_1__Hadad_1_1,GEN 25:15,Hadad_1_1,Hadad_1,Hadad,1,1126,
GEN 25:15__Tema_1__Tema_1_1,GEN 25:15,Tema_1_1,Tema_1,Tema,1,1127,
GEN 25:15__Jetur_1__Jetur_1_1,GEN 25:15,Jetur_1_1,Jetur_1,Jetur,1,1128,
GEN 25:15__Naphish_1__Naphish_1_1,GEN 25:15,Naphish_1_1,Naphish_1,Naphish,1,1129,
GEN 25:15__Kedemah_1__Kedemah_1_1,GEN 25:15,Kedemah_1_1,Kedemah_1,Kedemah,1,1130,
GEN 25:16__Ishmael_1__Ishmael_1_1,GEN 25:16,Ishmael_1_1,Ishmael_1,Ishmael,1,1131,
GEN 25:17__Ishmael_1__Ishmael_1_1,GEN 25:17,Ishmael_1_1,Ishmael_1,Ishmael,1,1132,
GEN 25:18__NA__NA,GEN 25:18,NA,NA,NA,,1133,
GEN 25:19__Isaac_1__Isaac_1_1,GEN 25:19,Isaac_1_1,Isaac_1,Isaac,2,1134,
GEN 25:19__Abram_1__Abram_1_2,GEN 25:19,Abram_1_2,Abram_1,Abraham,2,1135,
GEN 25:20__Isaac_1__Isaac_1_1,GEN 25:20,Isaac_1_1,Isaac_1,Isaac,1,1136,
GEN 25:20__Rebekah_1__Rebekah_1_1,GEN 25:20,Rebekah_1_1,Rebekah_1,Rebekah,1,1137,
GEN 25:20__Bethuel_1__Bethuel_1_1,GEN 25:20,Bethuel_1_1,Bethuel_1,Bethuel,1,1138,
GEN 25:20__Laban_1__Laban_1_1,GEN 25:20,Laban_1_1,Laban_1,Laban,1,1139,
GEN 25:21__Isaac_1__Isaac_1_1,GEN 25:21,Isaac_1_1,Isaac_1,Isaac,1,1140,
GEN 25:21__G-d_1__G-d_1_3,GEN 25:21,G-d_1_3,G-d_1,LORD,2,1141,
GEN 25:21__Rebekah_1__Rebekah_1_1,GEN 25:21,Rebekah_1_1,Rebekah_1,Rebekah,1,1142,
GEN 25:22__G-d_1__G-d_1_3,GEN 25:22,G-d_1_3,G-d_1,LORD,1,1143,
GEN 25:23__G-d_1__G-d_1_3,GEN 25:23,G-d_1_3,G-d_1,LORD,1,1144,
GEN 25:24__NA__NA,GEN 25:24,NA,NA,NA,,1145,
GEN 25:25__Esau_1__Esau_1_1,GEN 25:25,Esau_1_1,Esau_1,Esau,1,1146,
GEN 25:26__Jacob_1__Jacob_1_1,GEN 25:26,Jacob_1_1,Jacob_1,Jacob,1,1147,
GEN 25:27__Esau_1__Esau_1_1,GEN 25:27,Esau_1_1,Esau_1,Esau,1,1148,
GEN 25:27__Jacob_1__Jacob_1_1,GEN 25:27,Jacob_1_1,Jacob_1,Jacob,1,1149,
GEN 25:28__Isaac_1__Isaac_1_1,GEN 25:28,Isaac_1_1,Isaac_1,Isaac,1,1150,
GEN 25:28__Esau_1__Esau_1_1,GEN 25:28,Esau_1_1,Esau_1,Esau,1,1151,
GEN 25:28__Rebekah_1__Rebekah_1_1,GEN 25:28,Rebekah_1_1,Rebekah_1,Rebekah,1,1152,
GEN 25:28__Jacob_1__Jacob_1_1,GEN 25:28,Jacob_1_1,Jacob_1,Jacob,1,1153,
GEN 25:29__Jacob_1__Jacob_1_1,GEN 25:29,Jacob_1_1,Jacob_1,Jacob,1,1154,
GEN 25:29__Esau_1__Esau_1_1,GEN 25:29,Esau_1_1,Esau_1,Esau,1,1155,
GEN 25:30__Esau_1__Esau_1_1,GEN 25:30,Esau_1_1,Esau_1,Esau,1,1156,
GEN 25:30__Jacob_1__Jacob_1_1,GEN 25:30,Jacob_1_1,Jacob_1,Jacob,1,1157,
GEN 25:30__Esau_1__Esau_1_2,GEN 25:30,Esau_1_2,Esau_1,Edom,1,1158,
GEN 25:31__Jacob_1__Jacob_1_1,GEN 25:31,Jacob_1_1,Jacob_1,Jacob,1,1159,
GEN 25:32__Esau_1__Esau_1_1,GEN 25:32,Esau_1_1,Esau_1,Esau,1,1160,
GEN 25:33__Jacob_1__Jacob_1_1,GEN 25:33,Jacob_1_1,Jacob_1,Jacob,2,1161,
GEN 25:34__Jacob_1__Jacob_1_1,GEN 25:34,Jacob_1_1,Jacob_1,Jacob,1,1162,
GEN 25:34__Esau_1__Esau_1_1,GEN 25:34,Esau_1_1,Esau_1,Esau,2,1163,
GEN 26:1__Abram_1__Abram_1_2,GEN 26:1,Abram_1_2,Abram_1,Abraham,1,1164,
GEN 26:1__Isaac_1__Isaac_1_1,GEN 26:1,Isaac_1_1,Isaac_1,Isaac,1,1165,
GEN 26:1__Abimelech_1__Abimelech_1_1,GEN 26:1,Abimelech_1_1,Abimelech_1,Abimelech,1,1166,
GEN 26:1__Abimelech_1__Abimelech_1_3,GEN 26:1,Abimelech_1_3,Abimelech_1,King of the Philistines,1,1167,
GEN 26:2__G-d_1__G-d_1_3,GEN 26:2,G-d_1_3,G-d_1,LORD,1,1168,
GEN 26:3__Abram_1__Abram_1_2,GEN 26:3,Abram_1_2,Abram_1,Abraham,1,1169,
GEN 26:4__NA__NA,GEN 26:4,NA,NA,NA,,1170,
GEN 26:5__Abram_1__Abram_1_2,GEN 26:5,Abram_1_2,Abram_1,Abraham,1,1171,
GEN 26:6__Isaac_1__Isaac_1_1,GEN 26:6,Isaac_1_1,Isaac_1,Isaac,1,1172,
GEN 26:7__Rebekah_1__Rebekah_1_1,GEN 26:7,Rebekah_1_1,Rebekah_1,Rebekah,1,1173,
GEN 26:8__Abimelech_1__Abimelech_1_1,GEN 26:8,Abimelech_1_1,Abimelech_1,Abimelech,1,1174,
GEN 26:8__Abimelech_1__Abimelech_1_3,GEN 26:8,Abimelech_1_3,Abimelech_1,King of the Philistines,1,1175,
GEN 26:8__Isaac_1__Isaac_1_1,GEN 26:8,Isaac_1_1,Isaac_1,Isaac,1,1176,
GEN 26:8__Rebekah_1__Rebekah_1_1,GEN 26:8,Rebekah_1_1,Rebekah_1,Rebekah,1,1177,
GEN 26:9__Abimelech_1__Abimelech_1_1,GEN 26:9,Abimelech_1_1,Abimelech_1,Abimelech,1,1178,
GEN 26:9__Isaac_1__Isaac_1_1,GEN 26:9,Isaac_1_1,Isaac_1,Isaac,1,1179,
GEN 26:10__Abimelech_1__Abimelech_1_1,GEN 26:10,Abimelech_1_1,Abimelech_1,Abimelech,1,1180,
GEN 26:11__Abimelech_1__Abimelech_1_1,GEN 26:11,Abimelech_1_1,Abimelech_1,Abimelech,1,1181,
GEN 26:12__Isaac_1__Isaac_1_1,GEN 26:12,Isaac_1_1,Isaac_1,Isaac,1,1182,
GEN 26:12__G-d_1__G-d_1_3,GEN 26:12,G-d_1_3,G-d_1,LORD,1,1183,
GEN 26:13__NA__NA,GEN 26:13,NA,NA,NA,,1184,
GEN 26:14__NA__NA,GEN 26:14,NA,NA,NA,,1185,
GEN 26:15__Abram_1__Abram_1_2,GEN 26:15,Abram_1_2,Abram_1,Abraham,1,1186,
GEN 26:16__Abimelech_1__Abimelech_1_1,GEN 26:16,Abimelech_1_1,Abimelech_1,Abimelech,1,1187,
GEN 26:16__Isaac_1__Isaac_1_1,GEN 26:16,Isaac_1_1,Isaac_1,Isaac,1,1188,
GEN 26:17__Isaac_1__Isaac_1_1,GEN 26:17,Isaac_1_1,Isaac_1,Isaac,1,1189,
GEN 26:18__Isaac_1__Isaac_1_1,GEN 26:18,Isaac_1_1,Isaac_1,Isaac,1,1190,
GEN 26:18__Abram_1__Abram_1_2,GEN 26:18,Abram_1_2,Abram_1,Abraham,2,1191,
GEN 26:19__Isaac_1__Isaac_1_1,GEN 26:19,Isaac_1_1,Isaac_1,Isaac,1,1192,
GEN 26:20__Isaac_1__Isaac_1_1,GEN 26:20,Isaac_1_1,Isaac_1,Isaac,1,1193,
GEN 26:21__NA__NA,GEN 26:21,NA,NA,NA,,1194,
GEN 26:22__G-d_1__G-d_1_3,GEN 26:22,G-d_1_3,G-d_1,LORD,1,1195,
GEN 26:23__NA__NA,GEN 26:23,NA,NA,NA,,1196,
GEN 26:24__G-d_1__G-d_1_3,GEN 26:24,G-d_1_3,G-d_1,LORD,1,1197,
GEN 26:24__G-d_1__G-d_1_1,GEN 26:24,G-d_1_1,G-d_1,G-d,1,1198,
GEN 26:24__Abram_1__Abram_1_2,GEN 26:24,Abram_1_2,Abram_1,Abraham,2,1199,
GEN 26:25__G-d_1__G-d_1_3,GEN 26:25,G-d_1_3,G-d_1,LORD,1,1200,
GEN 26:25__Isaac_1__Isaac_1_1,GEN 26:25,Isaac_1_1,Isaac_1,Isaac,1,1201,
GEN 26:26__Abimelech_1__Abimelech_1_1,GEN 26:26,Abimelech_1_1,Abimelech_1,Abimelech,1,1202,
GEN 26:26__Ahuzzath_1__Ahuzzath_1_1,GEN 26:26,Ahuzzath_1_1,Ahuzzath_1,Ahuzzath,1,1203,
GEN 26:26__Phicol_1__Phicol_1_1,GEN 26:26,Phicol_1_1,Phicol_1,Phicol,1,1204,
GEN 26:27__Isaac_1__Isaac_1_1,GEN 26:27,Isaac_1_1,Isaac_1,Isaac,1,1205,
GEN 26:28__G-d_1__G-d_1_3,GEN 26:28,G-d_1_3,G-d_1,LORD,1,1206,
GEN 26:29__G-d_1__G-d_1_3,GEN 26:29,G-d_1_3,G-d_1,LORD,1,1207,
GEN 26:30__NA__NA,GEN 26:30,NA,NA,NA,,1208,
GEN 26:31__NA__NA,GEN 26:31,NA,NA,NA,,1209,
GEN 26:32__Isaac_1__Isaac_1_1,GEN 26:32,Isaac_1_1,Isaac_1,Isaac,1,1210,
GEN 26:33__NA__NA,GEN 26:33,NA,NA,NA,,1211,
GEN 26:34__Esau_1__Esau_1_1,GEN 26:34,Esau_1_1,Esau_1,Esau,1,1212,
GEN 26:34__Judith_1__Judith_1_1,GEN 26:34,Judith_1_1,Judith_1,Judith,1,1213,
GEN 26:34__Beeri_1__Beeri_1_1,GEN 26:34,Beeri_1_1,Beeri_1,Beeri,1,1214,
GEN 26:34__Basemath_1__Basemath_1_1,GEN 26:34,Basemath_1_1,Basemath_1,Basemath,1,1215,
GEN 26:34__Elon_1__Elon_1_1,GEN 26:34,Elon_1_1,Elon_1,Elon,1,1216,
GEN 26:35__Isaac_1__Isaac_1_1,GEN 26:35,Isaac_1_1,Isaac_1,Isaac,1,1217,
GEN 26:35__Rebekah_1__Rebekah_1_1,GEN 26:35,Rebekah_1_1,Rebekah_1,Rebekah,1,1218,
GEN 27:1__Isaac_1__Isaac_1_1,GEN 27:1,Isaac_1_1,Isaac_1,Isaac,1,1219,
GEN 27:1__Esau_1__Esau_1_1,GEN 27:1,Esau_1_1,Esau_1,Esau,1,1220,
GEN 27:2__Isaac_1__Isaac_1_1,GEN 27:2,Isaac_1_1,Isaac_1,Isaac,1,1221,
GEN 27:3__NA__NA,GEN 27:3,NA,NA,NA,,1222,
GEN 27:4__NA__NA,GEN 27:4,NA,NA,NA,,1223,
GEN 27:5__Rebekah_1__Rebekah_1_1,GEN 27:5,Rebekah_1_1,Rebekah_1,Rebekah,1,1224,
GEN 27:5__Isaac_1__Isaac_1_1,GEN 27:5,Isaac_1_1,Isaac_1,Isaac,1,1225,
GEN 27:5__Esau_1__Esau_1_1,GEN 27:5,Esau_1_1,Esau_1,Esau,2,1226,
GEN 27:6__Rebekah_1__Rebekah_1_1,GEN 27:6,Rebekah_1_1,Rebekah_1,Rebekah,1,1227,
GEN 27:6__Jacob_1__Jacob_1_1,GEN 27:6,Jacob_1_1,Jacob_1,Jacob,1,1228,
GEN 27:6__Esau_1__Esau_1_1,GEN 27:6,Esau_1_1,Esau_1,Esau,1,1229,
GEN 27:7__G-d_1__G-d_1_3,GEN 27:7,G-d_1_3,G-d_1,LORD,1,1230,
GEN 27:8__NA__NA,GEN 27:8,NA,NA,NA,,1231,
GEN 27:9__NA__NA,GEN 27:9,NA,NA,NA,,1232,
GEN 27:10__NA__NA,GEN 27:10,NA,NA,NA,,1233,
GEN 27:11__Jacob_1__Jacob_1_1,GEN 27:11,Jacob_1_1,Jacob_1,Jacob,1,1234,
GEN 27:11__Rebekah_1__Rebekah_1_1,GEN 27:11,Rebekah_1_1,Rebekah_1,Rebekah,1,1235,
GEN 27:11__Esau_1__Esau_1_1,GEN 27:11,Esau_1_1,Esau_1,Esau,1,1236,
GEN 27:12__NA__NA,GEN 27:12,NA,NA,NA,,1237,
GEN 27:13__NA__NA,GEN 27:13,NA,NA,NA,,1238,
GEN 27:14__NA__NA,GEN 27:14,NA,NA,NA,,1239,
GEN 27:15__Rebekah_1__Rebekah_1_1,GEN 27:15,Rebekah_1_1,Rebekah_1,Rebekah,1,1240,
GEN 27:15__Esau_1__Esau_1_1,GEN 27:15,Esau_1_1,Esau_1,Esau,1,1241,
GEN 27:15__Jacob_1__Jacob_1_1,GEN 27:15,Jacob_1_1,Jacob_1,Jacob,1,1242,
GEN 27:16__NA__NA,GEN 27:16,NA,NA,NA,,1243,
GEN 27:17__Jacob_1__Jacob_1_1,GEN 27:17,Jacob_1_1,Jacob_1,Jacob,1,1244,
GEN 27:18__NA__NA,GEN 27:18,NA,NA,NA,,1245,
GEN 27:19__Jacob_1__Jacob_1_1,GEN 27:19,Jacob_1_1,Jacob_1,Jacob,1,1246,
GEN 27:19__Esau_1__Esau_1_1,GEN 27:19,Esau_1_1,Esau_1,Esau,1,1247,
GEN 27:20__Isaac_1__Isaac_1_1,GEN 27:20,Isaac_1_1,Isaac_1,Isaac,1,1248,
GEN 27:20__G-d_1__G-d_1_3,GEN 27:20,G-d_1_3,G-d_1,LORD,1,1249,
GEN 27:20__G-d_1__G-d_1_1,GEN 27:20,G-d_1_1,G-d_1,G-d,1,1250,
GEN 27:21__Isaac_1__Isaac_1_1,GEN 27:21,Isaac_1_1,Isaac_1,Isaac,1,1251,
GEN 27:21__Jacob_1__Jacob_1_1,GEN 27:21,Jacob_1_1,Jacob_1,Jacob,1,1252,
GEN 27:21__Esau_1__Esau_1_1,GEN 27:21,Esau_1_1,Esau_1,Esau,1,1253,
GEN 27:22__Jacob_1__Jacob_1_1,GEN 27:22,Jacob_1_1,Jacob_1,Jacob,2,1254,
GEN 27:22__Isaac_1__Isaac_1_1,GEN 27:22,Isaac_1_1,Isaac_1,Isaac,1,1255,
GEN 27:22__Esau_1__Esau_1_1,GEN 27:22,Esau_1_1,Esau_1,Esau,1,1256,
GEN 27:23__Esau_1__Esau_1_1,GEN 27:23,Esau_1_1,Esau_1,Esau,1,1257,
GEN 27:24__Esau_1__Esau_1_1,GEN 27:24,Esau_1_1,Esau_1,Esau,1,1258,
GEN 27:25__NA__NA,GEN 27:25,NA,NA,NA,,1259,
GEN 27:26__Isaac_1__Isaac_1_1,GEN 27:26,Isaac_1_1,Isaac_1,Isaac,1,1260,
GEN 27:27__G-d_1__G-d_1_3,GEN 27:27,G-d_1_3,G-d_1,LORD,1,1261,
GEN 27:28__G-d_1__G-d_1_1,GEN 27:28,G-d_1_1,G-d_1,G-d,1,1262,
GEN 27:29__NA__NA,GEN 27:29,NA,NA,NA,,1263,
GEN 27:30__Isaac_1__Isaac_1_1,GEN 27:30,Isaac_1_1,Isaac_1,Isaac,2,1264,
GEN 27:30__Jacob_1__Jacob_1_1,GEN 27:30,Jacob_1_1,Jacob_1,Jacob,2,1265,
GEN 27:30__Esau_1__Esau_1_1,GEN 27:30,Esau_1_1,Esau_1,Esau,1,1266,
GEN 27:31__NA__NA,GEN 27:31,NA,NA,NA,,1267,
GEN 27:32__Isaac_1__Isaac_1_1,GEN 27:32,Isaac_1_1,Isaac_1,Isaac,1,1268,
GEN 27:32__Esau_1__Esau_1_1,GEN 27:32,Esau_1_1,Esau_1,Esau,1,1269,
GEN 27:33__Isaac_1__Isaac_1_1,GEN 27:33,Isaac_1_1,Isaac_1,Isaac,1,1270,
GEN 27:34__Esau_1__Esau_1_1,GEN 27:34,Esau_1_1,Esau_1,Esau,1,1271,
GEN 27:35__NA__NA,GEN 27:35,NA,NA,NA,,1272,
GEN 27:36__Jacob_1__Jacob_1_1,GEN 27:36,Jacob_1_1,Jacob_1,Jacob,1,1273,
GEN 27:37__Isaac_1__Isaac_1_1,GEN 27:37,Isaac_1_1,Isaac_1,Isaac,1,1274,
GEN 27:37__Esau_1__Esau_1_1,GEN 27:37,Esau_1_1,Esau_1,Esau,1,1275,
GEN 27:38__Esau_1__Esau_1_1,GEN 27:38,Esau_1_1,Esau_1,Esau,2,1276,
GEN 27:39__Isaac_1__Isaac_1_1,GEN 27:39,Isaac_1_1,Isaac_1,Isaac,1,1277,
GEN 27:40__NA__NA,GEN 27:40,NA,NA,NA,,1278,
GEN 27:41__Esau_1__Esau_1_1,GEN 27:41,Esau_1_1,Esau_1,Esau,2,1279,
GEN 27:41__Jacob_1__Jacob_1_1,GEN 27:41,Jacob_1_1,Jacob_1,Jacob,2,1280,
GEN 27:42__Esau_1__Esau_1_1,GEN 27:42,Esau_1_1,Esau_1,Esau,2,1281,
GEN 27:42__Rebekah_1__Rebekah_1_1,GEN 27:42,Rebekah_1_1,Rebekah_1,Rebekah,1,1282,
GEN 27:42__Jacob_1__Jacob_1_1,GEN 27:42,Jacob_1_1,Jacob_1,Jacob,1,1283,
GEN 27:43__Laban_1__Laban_1_1,GEN 27:43,Laban_1_1,Laban_1,Laban,1,1284,
GEN 27:44__NA__NA,GEN 27:44,NA,NA,NA,,1285,
GEN 27:45__NA__NA,GEN 27:45,NA,NA,NA,,1286,
GEN 27:46__Rebekah_1__Rebekah_1_1,GEN 27:46,Rebekah_1_1,Rebekah_1,Rebekah,1,1287,
GEN 27:46__Isaac_1__Isaac_1_1,GEN 27:46,Isaac_1_1,Isaac_1,Isaac,1,1288,
GEN 27:46__Heth_1__Heth_1_1,GEN 27:46,Heth_1_1,Heth_1,Heth,1,1289,
GEN 27:46__Jacob_1__Jacob_1_1,GEN 27:46,Jacob_1_1,Jacob_1,Jacob,1,1290,
GEN 28:1__Isaac_1__Isaac_1_1,GEN 28:1,Isaac_1_1,Isaac_1,Isaac,1,1291,
GEN 28:1__Jacob_1__Jacob_1_1,GEN 28:1,Jacob_1_1,Jacob_1,Jacob,1,1292,
GEN 28:1__Canaan_1__Canaan_1_1,GEN 28:1,Canaan_1_1,Canaan_1,Canaan,1,1293,
GEN 28:2__Bethuel_1__Bethuel_1_1,GEN 28:2,Bethuel_1_1,Bethuel_1,Bethuel,1,1294,
GEN 28:2__Laban_1__Laban_1_1,GEN 28:2,Laban_1_1,Laban_1,Laban,1,1295,
GEN 28:3__G-d_1__G-d_1_9,GEN 28:3,G-d_1_9,G-d_1,G-d Almighty,1,1296,
GEN 28:4__Abram_1__Abram_1_2,GEN 28:4,Abram_1_2,Abram_1,Abraham,2,1297,
GEN 28:4__G-d_1__G-d_1_1,GEN 28:4,G-d_1_1,G-d_1,G-d,1,1298,
GEN 28:5__Isaac_1__Isaac_1_1,GEN 28:5,Isaac_1_1,Isaac_1,Isaac,1,1299,
GEN 28:5__Jacob_1__Jacob_1_1,GEN 28:5,Jacob_1_1,Jacob_1,Jacob,2,1300,
GEN 28:5__Laban_1__Laban_1_1,GEN 28:5,Laban_1_1,Laban_1,Laban,1,1301,
GEN 28:5__Bethuel_1__Bethuel_1_1,GEN 28:5,Bethuel_1_1,Bethuel_1,Bethuel,1,1302,
GEN 28:5__Rebekah_1__Rebekah_1_1,GEN 28:5,Rebekah_1_1,Rebekah_1,Rebekah,1,1303,
GEN 28:5__Esau_1__Esau_1_1,GEN 28:5,Esau_1_1,Esau_1,Esau,1,1304,
